species1	species2	replicate
5008	Sebastes_chlorostictus	Sebastes_rosenblatti	917
5009	Sebastes_entomelas	Sebastes_melanops	917
5010	Sebastes_levis	Sebastes_paucispinis	917
5011	Sebastes_proriger	Sebastes_zacentrus	918
5012	Sebastes_entomelas	Sebastes_rosenblatti	918
5013	Sebastes_flavidus	Sebastes_melanops	918
5014	Sebastes_levis	Sebastes_paucispinis	918
5015	Sebastes_elongatus	Sebastes_saxicola	918
5016	Sebastes_ciliatus	Sebastes_levis	919
5017	Sebastes_proriger	Sebastes_variegatus	919
5018	Sebastes_caurinus	Sebastes_elongatus	919
5019	Sebastes_flavidus	Sebastes_mystinus	919
5020	Sebastes_chlorostictus	Sebastes_miniatus	919
5021	Sebastes_goodei	Sebastes_paucispinis	919
5022	Sebastes_caurinus	Sebastes_goodei	920
5023	Sebastes_chlorostictus	Sebastes_rosenblatti	920
5024	Sebastes_flavidus	Sebastes_variegatus	920
5025	Sebastes_entomelas	Sebastes_mystinus	920
5026	Sebastes_goodei	Sebastes_zacentrus	921
5027	Sebastes_entomelas	Sebastes_mystinus	921
5028	Sebastes_ciliatus	Sebastes_melanops	921
5029	Sebastes_elongatus	Sebastes_ensifer	921
5030	Sebastes_caurinus	Sebastes_saxicola	921
5031	Sebastes_chlorostictus	Sebastes_rosenblatti	921
5032	Sebastes_ensifer	Sebastes_goodei	922
5033	Sebastes_ciliatus	Sebastes_zacentrus	922
5034	Sebastes_flavidus	Sebastes_melanops	922
5035	Sebastes_caurinus	Sebastes_saxicola	922
5036	Sebastes_entomelas	Sebastes_mystinus	922
5037	Sebastes_chlorostictus	Sebastes_rosenblatti	922
5038	Sebastes_levis	Sebastes_saxicola	923
5039	Sebastes_ciliatus	Sebastes_mystinus	923
5040	Sebastes_chlorostictus	Sebastes_rosenblatti	923
5041	Sebastes_flavidus	Sebastes_melanops	923
5042	Sebastes_variegatus	Sebastes_zacentrus	923
5043	Sebastes_goodei	Sebastes_paucispinis	923
5044	Sebastes_goodei	Sebastes_variegatus	924
5045	Sebastes_ciliatus	Sebastes_flavidus	924
5046	Sebastes_elongatus	Sebastes_saxicola	924
5047	Sebastes_miniatus	Sebastes_rosenblatti	924
5048	Sebastes_entomelas	Sebastes_mystinus	924
5049	Sebastes_mystinus	Sebastes_saxicola	925
5050	Sebastes_flavidus	Sebastes_melanops	925
5051	Sebastes_ensifer	Sebastes_rosenblatti	925
5052	Sebastes_proriger	Sebastes_variegatus	925
5053	Sebastes_goodei	Sebastes_levis	925
5054	Sebastes_chlorostictus	Sebastes_levis	926
5055	Sebastes_caurinus	Sebastes_saxicola	926
5056	Sebastes_entomelas	Sebastes_proriger	926
5057	Sebastes_flavidus	Sebastes_melanops	926
5058	Sebastes_variegatus	Sebastes_zacentrus	926
5059	Sebastes_goodei	Sebastes_paucispinis	926
5060	Sebastes_melanops	Sebastes_rosenblatti	927
5061	Sebastes_entomelas	Sebastes_mystinus	927
5062	Sebastes_proriger	Sebastes_variegatus	927
5063	Sebastes_caurinus	Sebastes_saxicola	927
5064	Sebastes_levis	Sebastes_paucispinis	927
5065	Sebastes_elongatus	Sebastes_mystinus	928
5066	Sebastes_proriger	Sebastes_zacentrus	928
5067	Sebastes_caurinus	Sebastes_saxicola	928
5068	Sebastes_goodei	Sebastes_levis	928
5069	Sebastes_ensifer	Sebastes_rosenblatti	928
5070	Sebastes_flavidus	Sebastes_melanops	928
5071	Sebastes_proriger	Sebastes_saxicola	929
5072	Sebastes_ensifer	Sebastes_rosenblatti	929
5073	Sebastes_ciliatus	Sebastes_mystinus	929
5074	Sebastes_goodei	Sebastes_paucispinis	929
5075	Sebastes_variegatus	Sebastes_zacentrus	929
5076	Sebastes_flavidus	Sebastes_melanops	929
5077	Sebastes_ciliatus	Sebastes_paucispinis	930
5078	Sebastes_miniatus	Sebastes_rosenblatti	930
5079	Sebastes_elongatus	Sebastes_saxicola	930
5080	Sebastes_proriger	Sebastes_variegatus	930
5081	Sebastes_flavidus	Sebastes_melanops	930
5082	Sebastes_entomelas	Sebastes_mystinus	930
5083	Sebastes_chlorostictus	Sebastes_elongatus	931
5084	Sebastes_caurinus	Sebastes_saxicola	931
5085	Sebastes_levis	Sebastes_proriger	931
5086	Sebastes_variegatus	Sebastes_zacentrus	931
5087	Sebastes_ciliatus	Sebastes_entomelas	931
5088	Sebastes_flavidus	Sebastes_melanops	931
5089	Sebastes_goodei	Sebastes_paucispinis	931
5090	Sebastes_chlorostictus	Sebastes_rosenblatti	932
5091	Sebastes_ensifer	Sebastes_miniatus	932
5092	Sebastes_mystinus	Sebastes_paucispinis	932
5093	Sebastes_variegatus	Sebastes_zacentrus	932
5094	Sebastes_elongatus	Sebastes_saxicola	932
5095	Sebastes_flavidus	Sebastes_melanops	932
5096	Sebastes_goodei	Sebastes_mystinus	933
5097	Sebastes_miniatus	Sebastes_rosenblatti	933
5098	Sebastes_flavidus	Sebastes_melanops	933
5099	Sebastes_proriger	Sebastes_zacentrus	933
5100	Sebastes_caurinus	Sebastes_saxicola	933
5101	Sebastes_elongatus	Sebastes_zacentrus	934
5102	Sebastes_levis	Sebastes_paucispinis	934
5103	Sebastes_chlorostictus	Sebastes_rosenblatti	934
5104	Sebastes_caurinus	Sebastes_saxicola	934
5105	Sebastes_flavidus	Sebastes_melanops	934
5106	Sebastes_entomelas	Sebastes_mystinus	934
5107	Sebastes_entomelas	Sebastes_melanops	935
5108	Sebastes_levis	Sebastes_miniatus	935
5109	Sebastes_ciliatus	Sebastes_variegatus	935
5110	Sebastes_chlorostictus	Sebastes_saxicola	935
5111	Sebastes_goodei	Sebastes_paucispinis	935
5112	Sebastes_entomelas	Sebastes_goodei	936
5113	Sebastes_elongatus	Sebastes_ensifer	936
5114	Sebastes_proriger	Sebastes_variegatus	936
5115	Sebastes_caurinus	Sebastes_saxicola	936
5116	Sebastes_flavidus	Sebastes_melanops	936
5117	Sebastes_chlorostictus	Sebastes_rosenblatti	936
5118	Sebastes_chlorostictus	Sebastes_paucispinis	937
5119	Sebastes_ciliatus	Sebastes_zacentrus	937
5120	Sebastes_entomelas	Sebastes_melanops	937
5121	Sebastes_elongatus	Sebastes_saxicola	937
5122	Sebastes_caurinus	Sebastes_saxicola	938
5123	Sebastes_ensifer	Sebastes_melanops	938
5124	Sebastes_proriger	Sebastes_variegatus	938
5125	Sebastes_goodei	Sebastes_levis	938
5126	Sebastes_entomelas	Sebastes_mystinus	938
5127	Sebastes_chlorostictus	Sebastes_rosenblatti	938
5128	Sebastes_goodei	Sebastes_variegatus	939
5129	Sebastes_ensifer	Sebastes_saxicola	939
5130	Sebastes_entomelas	Sebastes_melanops	939
5131	Sebastes_chlorostictus	Sebastes_rosenblatti	939
5132	Sebastes_melanops	Sebastes_saxicola	940
5133	Sebastes_variegatus	Sebastes_zacentrus	940
5134	Sebastes_goodei	Sebastes_paucispinis	940
5135	Sebastes_entomelas	Sebastes_mystinus	940
5136	Sebastes_chlorostictus	Sebastes_ensifer	940
5137	Sebastes_levis	Sebastes_zacentrus	941
5138	Sebastes_elongatus	Sebastes_rosenblatti	941
5139	Sebastes_entomelas	Sebastes_flavidus	941
5140	Sebastes_caurinus	Sebastes_saxicola	941
5141	Sebastes_goodei	Sebastes_paucispinis	941
5142	Sebastes_caurinus	Sebastes_levis	942
5143	Sebastes_chlorostictus	Sebastes_rosenblatti	942
5144	Sebastes_goodei	Sebastes_paucispinis	942
5145	Sebastes_ciliatus	Sebastes_entomelas	942
5146	Sebastes_variegatus	Sebastes_zacentrus	942
5147	Sebastes_flavidus	Sebastes_melanops	942
5148	Sebastes_elongatus	Sebastes_variegatus	943
5149	Sebastes_levis	Sebastes_paucispinis	943
5150	Sebastes_caurinus	Sebastes_saxicola	943
5151	Sebastes_ciliatus	Sebastes_melanops	943
5152	Sebastes_entomelas	Sebastes_mystinus	943
5153	Sebastes_chlorostictus	Sebastes_ensifer	943
5154	Sebastes_miniatus	Sebastes_zacentrus	944
5155	Sebastes_caurinus	Sebastes_saxicola	944
5156	Sebastes_goodei	Sebastes_paucispinis	944
5157	Sebastes_entomelas	Sebastes_melanops	944
5158	Sebastes_elongatus	Sebastes_rosenblatti	944
5159	Sebastes_goodei	Sebastes_proriger	945
5160	Sebastes_ciliatus	Sebastes_entomelas	945
5161	Sebastes_caurinus	Sebastes_miniatus	945
5162	Sebastes_flavidus	Sebastes_melanops	945
5163	Sebastes_chlorostictus	Sebastes_ensifer	945
5164	Sebastes_variegatus	Sebastes_zacentrus	945
5165	Sebastes_entomelas	Sebastes_rosenblatti	946
5166	Sebastes_goodei	Sebastes_paucispinis	946
5167	Sebastes_flavidus	Sebastes_melanops	946
5168	Sebastes_proriger	Sebastes_variegatus	946
5169	Sebastes_caurinus	Sebastes_elongatus	946
5170	Sebastes_melanops	Sebastes_variegatus	947
5171	Sebastes_chlorostictus	Sebastes_rosenblatti	947
5172	Sebastes_miniatus	Sebastes_saxicola	947
5173	Sebastes_entomelas	Sebastes_mystinus	947
5174	Sebastes_goodei	Sebastes_levis	947
5175	Sebastes_levis	Sebastes_rosenblatti	948
5176	Sebastes_entomelas	Sebastes_zacentrus	948
5177	Sebastes_flavidus	Sebastes_melanops	948
5178	Sebastes_goodei	Sebastes_paucispinis	948
5179	Sebastes_caurinus	Sebastes_saxicola	948
5180	Sebastes_entomelas	Sebastes_melanops	949
5181	Sebastes_caurinus	Sebastes_goodei	949
5182	Sebastes_chlorostictus	Sebastes_rosenblatti	949
5183	Sebastes_ciliatus	Sebastes_variegatus	949
5184	Sebastes_caurinus	Sebastes_proriger	950
5185	Sebastes_variegatus	Sebastes_zacentrus	950
5186	Sebastes_goodei	Sebastes_paucispinis	950
5187	Sebastes_flavidus	Sebastes_mystinus	950
5188	Sebastes_chlorostictus	Sebastes_ensifer	950
5189	Sebastes_mystinus	Sebastes_zacentrus	951
5190	Sebastes_caurinus	Sebastes_rosenblatti	951
5191	Sebastes_levis	Sebastes_paucispinis	951
5192	Sebastes_flavidus	Sebastes_melanops	951
5193	Sebastes_caurinus	Sebastes_ciliatus	952
5194	Sebastes_entomelas	Sebastes_flavidus	952
5195	Sebastes_chlorostictus	Sebastes_rosenblatti	952
5196	Sebastes_goodei	Sebastes_paucispinis	952
5197	Sebastes_proriger	Sebastes_variegatus	952
5198	Sebastes_caurinus	Sebastes_saxicola	953
5199	Sebastes_ciliatus	Sebastes_ensifer	953
5200	Sebastes_flavidus	Sebastes_melanops	953
5201	Sebastes_levis	Sebastes_paucispinis	953
5202	Sebastes_entomelas	Sebastes_mystinus	953
5203	Sebastes_proriger	Sebastes_zacentrus	953
5204	Sebastes_chlorostictus	Sebastes_rosenblatti	953
5205	Sebastes_chlorostictus	Sebastes_proriger	954
5206	Sebastes_elongatus	Sebastes_saxicola	954
5207	Sebastes_goodei	Sebastes_paucispinis	954
5208	Sebastes_entomelas	Sebastes_melanops	954
5209	Sebastes_variegatus	Sebastes_zacentrus	954
5210	Sebastes_ciliatus	Sebastes_zacentrus	955
5211	Sebastes_chlorostictus	Sebastes_goodei	955
5212	Sebastes_caurinus	Sebastes_elongatus	955
5213	Sebastes_melanops	Sebastes_mystinus	955
5214	Sebastes_mystinus	Sebastes_proriger	956
5215	Sebastes_flavidus	Sebastes_melanops	956
5216	Sebastes_chlorostictus	Sebastes_levis	956
5217	Sebastes_caurinus	Sebastes_elongatus	956
5218	Sebastes_variegatus	Sebastes_zacentrus	956
5219	Sebastes_goodei	Sebastes_paucispinis	956
5220	Sebastes_elongatus	Sebastes_zacentrus	957
5221	Sebastes_ensifer	Sebastes_rosenblatti	957
5222	Sebastes_goodei	Sebastes_paucispinis	957
5223	Sebastes_ciliatus	Sebastes_melanops	957
5224	Sebastes_entomelas	Sebastes_mystinus	957
5225	Sebastes_caurinus	Sebastes_saxicola	957
5226	Sebastes_caurinus	Sebastes_chlorostictus	958
5227	Sebastes_mystinus	Sebastes_zacentrus	958
5228	Sebastes_levis	Sebastes_paucispinis	958
5229	Sebastes_flavidus	Sebastes_melanops	958
5230	Sebastes_goodei	Sebastes_variegatus	959
5231	Sebastes_ciliatus	Sebastes_mystinus	959
5232	Sebastes_flavidus	Sebastes_melanops	959
5233	Sebastes_chlorostictus	Sebastes_rosenblatti	959
5234	Sebastes_elongatus	Sebastes_miniatus	959
5235	Sebastes_caurinus	Sebastes_saxicola	959
5236	Sebastes_ciliatus	Sebastes_ensifer	960
5237	Sebastes_flavidus	Sebastes_melanops	960
5238	Sebastes_variegatus	Sebastes_zacentrus	960
5239	Sebastes_caurinus	Sebastes_saxicola	960
5240	Sebastes_chlorostictus	Sebastes_rosenblatti	960
5241	Sebastes_goodei	Sebastes_levis	960
5242	Sebastes_entomelas	Sebastes_mystinus	960
5243	Sebastes_levis	Sebastes_melanops	961
5244	Sebastes_chlorostictus	Sebastes_saxicola	961
5245	Sebastes_proriger	Sebastes_zacentrus	961
5246	Sebastes_entomelas	Sebastes_mystinus	961
5247	Sebastes_goodei	Sebastes_paucispinis	961
5248	Sebastes_proriger	Sebastes_rosenblatti	962
5249	Sebastes_caurinus	Sebastes_elongatus	962
5250	Sebastes_goodei	Sebastes_levis	962
5251	Sebastes_ciliatus	Sebastes_flavidus	962
5252	Sebastes_entomelas	Sebastes_mystinus	962
5253	Sebastes_variegatus	Sebastes_zacentrus	962
5254	Sebastes_entomelas	Sebastes_variegatus	963
5255	Sebastes_miniatus	Sebastes_paucispinis	963
5256	Sebastes_flavidus	Sebastes_melanops	963
5257	Sebastes_caurinus	Sebastes_chlorostictus	963
5258	Sebastes_caurinus	Sebastes_chlorostictus	964
5259	Sebastes_levis	Sebastes_melanops	964
5260	Sebastes_entomelas	Sebastes_mystinus	964
5261	Sebastes_goodei	Sebastes_paucispinis	964
5262	Sebastes_proriger	Sebastes_variegatus	964
5263	Sebastes_melanops	Sebastes_variegatus	965
5264	Sebastes_caurinus	Sebastes_miniatus	965
5265	Sebastes_entomelas	Sebastes_mystinus	965
5266	Sebastes_ensifer	Sebastes_rosenblatti	965
5267	Sebastes_goodei	Sebastes_paucispinis	965
5268	Sebastes_ensifer	Sebastes_proriger	966
5269	Sebastes_ciliatus	Sebastes_melanops	966
5270	Sebastes_goodei	Sebastes_levis	966
5271	Sebastes_variegatus	Sebastes_zacentrus	966
5272	Sebastes_caurinus	Sebastes_elongatus	966
5273	Sebastes_entomelas	Sebastes_mystinus	966
5274	Sebastes_chlorostictus	Sebastes_rosenblatti	966
5275	Sebastes_flavidus	Sebastes_proriger	967
5276	Sebastes_goodei	Sebastes_rosenblatti	967
5277	Sebastes_elongatus	Sebastes_saxicola	967
5278	Sebastes_entomelas	Sebastes_mystinus	967
5279	Sebastes_variegatus	Sebastes_zacentrus	967
5280	Sebastes_elongatus	Sebastes_proriger	968
5281	Sebastes_ciliatus	Sebastes_melanops	968
5282	Sebastes_chlorostictus	Sebastes_ensifer	968
5283	Sebastes_goodei	Sebastes_levis	968
5284	Sebastes_variegatus	Sebastes_zacentrus	968
5285	Sebastes_entomelas	Sebastes_mystinus	968
5286	Sebastes_caurinus	Sebastes_saxicola	968
5287	Sebastes_entomelas	Sebastes_proriger	969
5288	Sebastes_variegatus	Sebastes_zacentrus	969
5289	Sebastes_caurinus	Sebastes_saxicola	969
5290	Sebastes_elongatus	Sebastes_miniatus	969
5291	Sebastes_goodei	Sebastes_paucispinis	969
5292	Sebastes_flavidus	Sebastes_melanops	969
5293	Sebastes_ensifer	Sebastes_rosenblatti	969
5294	Sebastes_elongatus	Sebastes_levis	970
5295	Sebastes_entomelas	Sebastes_zacentrus	970
5296	Sebastes_flavidus	Sebastes_melanops	970
5297	Sebastes_ensifer	Sebastes_rosenblatti	970
5298	Sebastes_goodei	Sebastes_paucispinis	970
5299	Sebastes_caurinus	Sebastes_saxicola	970
5300	Sebastes_chlorostictus	Sebastes_proriger	971
5301	Sebastes_variegatus	Sebastes_zacentrus	971
5302	Sebastes_ciliatus	Sebastes_melanops	971
5303	Sebastes_goodei	Sebastes_paucispinis	971
5304	Sebastes_entomelas	Sebastes_mystinus	971
5305	Sebastes_elongatus	Sebastes_saxicola	971
5306	Sebastes_ensifer	Sebastes_paucispinis	972
5307	Sebastes_caurinus	Sebastes_saxicola	972
5308	Sebastes_chlorostictus	Sebastes_rosenblatti	972
5309	Sebastes_ciliatus	Sebastes_mystinus	972
5310	Sebastes_proriger	Sebastes_variegatus	972
5311	Sebastes_flavidus	Sebastes_melanops	972
5312	Sebastes_goodei	Sebastes_levis	973
5313	Sebastes_chlorostictus	Sebastes_ensifer	973
5314	Sebastes_ciliatus	Sebastes_miniatus	973
5315	Sebastes_entomelas	Sebastes_melanops	973
5316	Sebastes_proriger	Sebastes_variegatus	973
5317	Sebastes_elongatus	Sebastes_saxicola	973
5318	Sebastes_proriger	Sebastes_zacentrus	974
5319	Sebastes_ensifer	Sebastes_flavidus	974
5320	Sebastes_caurinus	Sebastes_elongatus	974
5321	Sebastes_entomelas	Sebastes_mystinus	974
5322	Sebastes_chlorostictus	Sebastes_rosenblatti	974
5323	Sebastes_levis	Sebastes_paucispinis	974
5324	Sebastes_goodei	Sebastes_mystinus	975
5325	Sebastes_chlorostictus	Sebastes_rosenblatti	975
5326	Sebastes_ensifer	Sebastes_saxicola	975
5327	Sebastes_variegatus	Sebastes_zacentrus	975
5328	Sebastes_flavidus	Sebastes_melanops	975
5329	Sebastes_melanops	Sebastes_miniatus	976
5330	Sebastes_variegatus	Sebastes_zacentrus	976
5331	Sebastes_goodei	Sebastes_levis	976
5332	Sebastes_caurinus	Sebastes_saxicola	976
5333	Sebastes_elongatus	Sebastes_ensifer	976
5334	Sebastes_chlorostictus	Sebastes_rosenblatti	976
5335	Sebastes_entomelas	Sebastes_mystinus	976
5336	Sebastes_caurinus	Sebastes_proriger	977
5337	Sebastes_goodei	Sebastes_levis	977
5338	Sebastes_chlorostictus	Sebastes_ensifer	977
5339	Sebastes_flavidus	Sebastes_melanops	977
5340	Sebastes_variegatus	Sebastes_zacentrus	977
5341	Sebastes_ciliatus	Sebastes_entomelas	977
5342	Sebastes_ciliatus	Sebastes_variegatus	978
5343	Sebastes_chlorostictus	Sebastes_paucispinis	978
5344	Sebastes_entomelas	Sebastes_flavidus	978
5345	Sebastes_caurinus	Sebastes_saxicola	978
5346	Sebastes_chlorostictus	Sebastes_zacentrus	979
5347	Sebastes_ciliatus	Sebastes_entomelas	979
5348	Sebastes_caurinus	Sebastes_saxicola	979
5349	Sebastes_goodei	Sebastes_paucispinis	979
5350	Sebastes_flavidus	Sebastes_melanops	979
5351	Sebastes_flavidus	Sebastes_miniatus	980
5352	Sebastes_chlorostictus	Sebastes_rosenblatti	980
5353	Sebastes_elongatus	Sebastes_ensifer	980
5354	Sebastes_caurinus	Sebastes_saxicola	980
5355	Sebastes_goodei	Sebastes_paucispinis	980
5356	Sebastes_proriger	Sebastes_zacentrus	980
5357	Sebastes_entomelas	Sebastes_mystinus	980
5358	Sebastes_caurinus	Sebastes_goodei	981
5359	Sebastes_variegatus	Sebastes_zacentrus	981
5360	Sebastes_flavidus	Sebastes_mystinus	981
5361	Sebastes_chlorostictus	Sebastes_ensifer	981
5362	Sebastes_ciliatus	Sebastes_proriger	981
5363	Sebastes_melanops	Sebastes_zacentrus	982
5364	Sebastes_paucispinis	Sebastes_saxicola	982
5365	Sebastes_chlorostictus	Sebastes_rosenblatti	982
5366	Sebastes_entomelas	Sebastes_mystinus	982
5367	Sebastes_flavidus	Sebastes_rosenblatti	983
5368	Sebastes_variegatus	Sebastes_zacentrus	983
5369	Sebastes_levis	Sebastes_paucispinis	983
5370	Sebastes_entomelas	Sebastes_mystinus	983
5371	Sebastes_caurinus	Sebastes_elongatus	983
5372	Sebastes_ciliatus	Sebastes_entomelas	984
5373	Sebastes_chlorostictus	Sebastes_levis	984
5374	Sebastes_caurinus	Sebastes_saxicola	984
5375	Sebastes_proriger	Sebastes_variegatus	984
5376	Sebastes_goodei	Sebastes_paucispinis	984
5377	Sebastes_flavidus	Sebastes_melanops	984
5378	Sebastes_goodei	Sebastes_variegatus	985
5379	Sebastes_ensifer	Sebastes_miniatus	985
5380	Sebastes_flavidus	Sebastes_mystinus	985
5381	Sebastes_chlorostictus	Sebastes_rosenblatti	985
5382	Sebastes_elongatus	Sebastes_saxicola	985
5383	Sebastes_chlorostictus	Sebastes_levis	986
5384	Sebastes_goodei	Sebastes_paucispinis	986
5385	Sebastes_entomelas	Sebastes_mystinus	986
5386	Sebastes_ciliatus	Sebastes_zacentrus	986
5387	Sebastes_flavidus	Sebastes_melanops	986
5388	Sebastes_elongatus	Sebastes_saxicola	986
5389	Sebastes_elongatus	Sebastes_ensifer	987
5390	Sebastes_ciliatus	Sebastes_levis	987
5391	Sebastes_goodei	Sebastes_paucispinis	987
5392	Sebastes_variegatus	Sebastes_zacentrus	987
5393	Sebastes_flavidus	Sebastes_melanops	987
5394	Sebastes_caurinus	Sebastes_saxicola	987
5395	Sebastes_entomelas	Sebastes_mystinus	987
5396	Sebastes_chlorostictus	Sebastes_rosenblatti	987
5397	Sebastes_caurinus	Sebastes_ciliatus	988
5398	Sebastes_chlorostictus	Sebastes_ensifer	988
5399	Sebastes_levis	Sebastes_paucispinis	988
5400	Sebastes_entomelas	Sebastes_melanops	988
5401	Sebastes_proriger	Sebastes_zacentrus	988
5402	Sebastes_ensifer	Sebastes_mystinus	989
5403	Sebastes_proriger	Sebastes_variegatus	989
5404	Sebastes_chlorostictus	Sebastes_rosenblatti	989
5405	Sebastes_levis	Sebastes_paucispinis	989
5406	Sebastes_flavidus	Sebastes_melanops	989
5407	Sebastes_elongatus	Sebastes_saxicola	989
5408	Sebastes_chlorostictus	Sebastes_flavidus	990
5409	Sebastes_caurinus	Sebastes_saxicola	990
5410	Sebastes_goodei	Sebastes_paucispinis	990
5411	Sebastes_entomelas	Sebastes_mystinus	990
5412	Sebastes_variegatus	Sebastes_zacentrus	990
5413	Sebastes_ensifer	Sebastes_miniatus	991
5414	Sebastes_entomelas	Sebastes_mystinus	991
5415	Sebastes_ciliatus	Sebastes_flavidus	991
5416	Sebastes_chlorostictus	Sebastes_rosenblatti	991
5417	Sebastes_levis	Sebastes_zacentrus	991
5418	Sebastes_caurinus	Sebastes_elongatus	991
5419	Sebastes_goodei	Sebastes_paucispinis	991
5420	Sebastes_rosenblatti	Sebastes_variegatus	992
5421	Sebastes_elongatus	Sebastes_saxicola	992
5422	Sebastes_goodei	Sebastes_paucispinis	992
5423	Sebastes_flavidus	Sebastes_melanops	992
5424	Sebastes_entomelas	Sebastes_mystinus	992
5425	Sebastes_ensifer	Sebastes_melanops	993
5426	Sebastes_levis	Sebastes_paucispinis	993
5427	Sebastes_chlorostictus	Sebastes_rosenblatti	993
5428	Sebastes_entomelas	Sebastes_mystinus	993
5429	Sebastes_caurinus	Sebastes_saxicola	993
5430	Sebastes_variegatus	Sebastes_zacentrus	993
5431	Sebastes_caurinus	Sebastes_variegatus	994
5432	Sebastes_entomelas	Sebastes_flavidus	994
5433	Sebastes_ensifer	Sebastes_rosenblatti	994
5434	Sebastes_goodei	Sebastes_paucispinis	994
5435	Sebastes_mystinus	Sebastes_saxicola	995
5436	Sebastes_ensifer	Sebastes_rosenblatti	995
5437	Sebastes_proriger	Sebastes_variegatus	995
5438	Sebastes_goodei	Sebastes_paucispinis	995
5439	Sebastes_flavidus	Sebastes_melanops	995
5440	Sebastes_levis	Sebastes_mystinus	996
5441	Sebastes_rosenblatti	Sebastes_saxicola	996
5442	Sebastes_goodei	Sebastes_paucispinis	996
5443	Sebastes_proriger	Sebastes_variegatus	996
5444	Sebastes_flavidus	Sebastes_melanops	996
5445	Sebastes_melanops	Sebastes_paucispinis	997
5446	Sebastes_miniatus	Sebastes_rosenblatti	997
5447	Sebastes_entomelas	Sebastes_mystinus	997
5448	Sebastes_caurinus	Sebastes_saxicola	997
5449	Sebastes_variegatus	Sebastes_zacentrus	997
5450	Sebastes_levis	Sebastes_rosenblatti	998
5451	Sebastes_entomelas	Sebastes_mystinus	998
5452	Sebastes_proriger	Sebastes_variegatus	998
5453	Sebastes_caurinus	Sebastes_elongatus	998
5454	Sebastes_goodei	Sebastes_paucispinis	998
5455	Sebastes_ciliatus	Sebastes_flavidus	998
5456	Sebastes_elongatus	Sebastes_paucispinis	999
5457	Sebastes_ciliatus	Sebastes_zacentrus	999
5458	Sebastes_caurinus	Sebastes_saxicola	999
5459	Sebastes_entomelas	Sebastes_mystinus	999
5460	Sebastes_chlorostictus	Sebastes_rosenblatti	999
5461	Sebastes_flavidus	Sebastes_melanops	999
5462	Sebastes_elongatus	Sebastes_goodei	1000
5463	Sebastes_ciliatus	Sebastes_melanops	1000
5464	Sebastes_caurinus	Sebastes_saxicola	1000
5465	Sebastes_proriger	Sebastes_zacentrus	1000
5466	Sebastes_entomelas	Sebastes_mystinus	1000
